time="2026-09-05T08:54:47Z" level=warning msg="/home/runner/work/hms-nightly-integration/hms-nightly-integration/hms-simulation-environment/docker-compose.yaml: the attribute `version` is obsolete, it will be ignored, please remove it to avoid potential confusion"
time="2026-09-05T08:54:47Z" level=warning msg="/home/runner/work/hms-nightly-integration/hms-nightly-integration/hms-simulation-environment/docker-compose.hardware.yaml: the attribute `version` is obsolete, it will be ignored, please remove it to avoid potential confusion"
cray-reds-1  | 2026/09/05 08:24:28 Starting reds
cray-reds-1  | 2026/09/05 08:33:28 TRACE: No switches changes, not calling callbacks
cray-reds-1  | 2026/09/05 08:33:58 TRACE: Getting list of new management nodes
cray-reds-1  | 2026/09/05 08:33:58 TRACE: Getting list of new switches
cray-reds-1  | 2026/09/05 08:33:58 TRACE: GET from http://cray-sls:8376/v1/search/hardware?type=comptype_node&class=River&extra_properties.Role=Management
cray-reds-1  | 2026/09/05 08:33:58 TRACE: GET from http://cray-sls:8376/v1/search/hardware?type=comptype_mgmt_switch
cray-reds-1  | 2026/09/05 08:33:58 TRACE: GET from http://cray-sls:8376/v1/search/hardware?type=comptype_hl_switch
cray-reds-1  | 2026/09/05 08:33:58 TRACE: GET from http://cray-sls:8376/v1/search/hardware?type=comptype_cdu_mgmt_switch
cray-reds-1  | 2026/09/05 08:33:58 TRACE: Switches is map[x3000c0w31:{ Xname: x3000c0w31, Model: , Address: 10.254.0.8, SNMP User: testuser, SNMP Auth Password: <REDACTED>, SNMP Auth Protocol: MD5, SNMP Priv Password: <REDACTED>, SNMP Priv Protocol: DES }]
cray-reds-1  | 2026/09/05 08:33:58 TRACE: New switches: map[x3000c0w31:{ Xname: x3000c0w31, Model: , Address: 10.254.0.8, SNMP User: testuser, SNMP Auth Password: <REDACTED>, SNMP Auth Protocol: MD5, SNMP Priv Password: <REDACTED>, SNMP Priv Protocol: DES }]
cray-reds-1  | 2026/09/05 08:33:58 TRACE: Checking if switch x3000c0w31 in new
cray-reds-1  | 2026/09/05 08:33:58 TRACE: No switches changes, not calling callbacks
cray-reds-1  | 2026/09/05 08:34:28 TRACE: Getting list of new switches
cray-reds-1  | 2026/09/05 08:34:28 TRACE: GET from http://cray-sls:8376/v1/search/hardware?type=comptype_mgmt_switch
cray-reds-1  | 2026/09/05 08:34:28 TRACE: Getting list of new management nodes
cray-reds-1  | 2026/09/05 08:34:28 TRACE: GET from http://cray-sls:8376/v1/search/hardware?type=comptype_node&class=River&extra_properties.Role=Management
cray-reds-1  | 2026/09/05 08:34:28 TRACE: GET from http://cray-sls:8376/v1/search/hardware?type=comptype_hl_switch
cray-sls-1   | + echo 'Running sls'
cray-sls-1   | + '[' sls '=' sls-init ]
cray-sls-1   | + '[' sls '=' sls-loader ]
cray-sls-1   | + exec sls
cray-reds-1  | 2026/09/05 08:34:28 TRACE: GET from http://cray-sls:8376/v1/search/hardware?type=comptype_cdu_mgmt_switch
cray-reds-1  | 2026/09/05 08:34:28 TRACE: Switches is map[x3000c0w31:{ Xname: x3000c0w31, Model: , Address: 10.254.0.8, SNMP User: testuser, SNMP Auth Password: <REDACTED>, SNMP Auth Protocol: MD5, SNMP Priv Password: <REDACTED>, SNMP Priv Protocol: DES }]
cray-reds-1  | 2026/09/05 08:34:28 TRACE: New switches: map[x3000c0w31:{ Xname: x3000c0w31, Model: , Address: 10.254.0.8, SNMP User: testuser, SNMP Auth Password: <REDACTED>, SNMP Auth Protocol: MD5, SNMP Priv Password: <REDACTED>, SNMP Priv Protocol: DES }]
cray-reds-1  | 2026/09/05 08:34:28 TRACE: Checking if switch x3000c0w31 in new
cray-reds-1  | 2026/09/05 08:34:28 TRACE: No switches changes, not calling callbacks
cray-reds-1  | 2026/09/05 08:34:58 TRACE: Getting list of new management nodes
cray-reds-1  | 2026/09/05 08:34:58 TRACE: Getting list of new switches
cray-reds-1  | 2026/09/05 08:34:58 TRACE: GET from http://cray-sls:8376/v1/search/hardware?type=comptype_node&class=River&extra_properties.Role=Management
cray-reds-1  | 2026/09/05 08:34:58 TRACE: GET from http://cray-sls:8376/v1/search/hardware?type=comptype_mgmt_switch
cray-reds-1  | 2026/09/05 08:34:58 TRACE: GET from http://cray-sls:8376/v1/search/hardware?type=comptype_hl_switch
cray-reds-1  | 2026/09/05 08:34:58 TRACE: GET from http://cray-sls:8376/v1/search/hardware?type=comptype_cdu_mgmt_switch
cray-reds-1  | 2026/09/05 08:34:58 TRACE: Switches is map[x3000c0w31:{ Xname: x3000c0w31, Model: , Address: 10.254.0.8, SNMP User: testuser, SNMP Auth Password: <REDACTED>, SNMP Auth Protocol: MD5, SNMP Priv Password: <REDACTED>, SNMP Priv Protocol: DES }]
cray-reds-1  | 2026/09/05 08:34:58 TRACE: New switches: map[x3000c0w31:{ Xname: x3000c0w31, Model: , Address: 10.254.0.8, SNMP User: testuser, SNMP Auth Password: <REDACTED>, SNMP Auth Protocol: MD5, SNMP Priv Password: <REDACTED>, SNMP Priv Protocol: DES }]
cray-reds-1  | 2026/09/05 08:34:58 TRACE: Checking if switch x3000c0w31 in new
cray-reds-1  | 2026/09/05 08:34:58 TRACE: No switches changes, not calling callbacks
cray-reds-1  | 2026/09/05 08:35:28 TRACE: Getting list of new management nodes
cray-reds-1  | 2026/09/05 08:35:28 TRACE: GET from http://cray-sls:8376/v1/search/hardware?type=comptype_node&class=River&extra_properties.Role=Management
cray-reds-1  | 2026/09/05 08:35:28 TRACE: Getting list of new switches
cray-reds-1  | 2026/09/05 08:35:28 TRACE: GET from http://cray-sls:8376/v1/search/hardware?type=comptype_mgmt_switch
cray-reds-1  | 2026/09/05 08:35:28 TRACE: GET from http://cray-sls:8376/v1/search/hardware?type=comptype_hl_switch
cray-reds-1  | 2026/09/05 08:35:28 TRACE: GET from http://cray-sls:8376/v1/search/hardware?type=comptype_cdu_mgmt_switch
cray-reds-1  | 2026/09/05 08:35:28 TRACE: Switches is map[x3000c0w31:{ Xname: x3000c0w31, Model: , Address: 10.254.0.8, SNMP User: testuser, SNMP Auth Password: <REDACTED>, SNMP Auth Protocol: MD5, SNMP Priv Password: <REDACTED>, SNMP Priv Protocol: DES }]
cray-reds-1  | 2026/09/05 08:35:28 TRACE: New switches: map[x3000c0w31:{ Xname: x3000c0w31, Model: , Address: 10.254.0.8, SNMP User: testuser, SNMP Auth Password: <REDACTED>, SNMP Auth Protocol: MD5, SNMP Priv Password: <REDACTED>, SNMP Priv Protocol: DES }]
cray-reds-1  | 2026/09/05 08:35:28 TRACE: Checking if switch x3000c0w31 in new
cray-reds-1  | 2026/09/05 08:35:28 TRACE: No switches changes, not calling callbacks
cray-reds-1  | 2026/09/05 08:35:58 TRACE: Getting list of new switches
cray-reds-1  | 2026/09/05 08:35:58 TRACE: GET from http://cray-sls:8376/v1/search/hardware?type=comptype_mgmt_switch
cray-reds-1  | 2026/09/05 08:35:58 TRACE: Getting list of new management nodes
cray-reds-1  | 2026/09/05 08:35:58 TRACE: GET from http://cray-sls:8376/v1/search/hardware?type=comptype_node&class=River&extra_properties.Role=Management
cray-reds-1  | 2026/09/05 08:35:58 TRACE: GET from http://cray-sls:8376/v1/search/hardware?type=comptype_hl_switch
cray-reds-1  | 2026/09/05 08:35:58 TRACE: GET from http://cray-sls:8376/v1/search/hardware?type=comptype_cdu_mgmt_switch
cray-reds-1  | 2026/09/05 08:35:58 TRACE: Switches is map[x3000c0w31:{ Xname: x3000c0w31, Model: , Address: 10.254.0.8, SNMP User: testuser, SNMP Auth Password: <REDACTED>, SNMP Auth Protocol: MD5, SNMP Priv Password: <REDACTED>, SNMP Priv Protocol: DES }]
cray-reds-1  | 2026/09/05 08:35:58 TRACE: New switches: map[x3000c0w31:{ Xname: x3000c0w31, Model: , Address: 10.254.0.8, SNMP User: testuser, SNMP Auth Password: <REDACTED>, SNMP Auth Protocol: MD5, SNMP Priv Password: <REDACTED>, SNMP Priv Protocol: DES }]
cray-reds-1  | 2026/09/05 08:35:58 TRACE: Checking if switch x3000c0w31 in new
cray-reds-1  | 2026/09/05 08:35:58 TRACE: No switches changes, not calling callbacks
cray-reds-1  | 2026/09/05 08:36:28 TRACE: Getting list of new management nodes
cray-reds-1  | 2026/09/05 08:36:28 TRACE: GET from http://cray-sls:8376/v1/search/hardware?type=comptype_node&class=River&extra_properties.Role=Management
cray-reds-1  | 2026/09/05 08:36:28 TRACE: Getting list of new switches
cray-reds-1  | 2026/09/05 08:36:28 TRACE: GET from http://cray-sls:8376/v1/search/hardware?type=comptype_mgmt_switch
cray-reds-1  | 2026/09/05 08:36:28 TRACE: GET from http://cray-sls:8376/v1/search/hardware?type=comptype_hl_switch
cray-reds-1  | 2026/09/05 08:36:28 TRACE: GET from http://cray-sls:8376/v1/search/hardware?type=comptype_cdu_mgmt_switch
cray-reds-1  | 2026/09/05 08:36:28 TRACE: Switches is map[x3000c0w31:{ Xname: x3000c0w31, Model: , Address: 10.254.0.8, SNMP User: testuser, SNMP Auth Password: <REDACTED>, SNMP Auth Protocol: MD5, SNMP Priv Password: <REDACTED>, SNMP Priv Protocol: DES }]
cray-reds-1    | 2026/09/05 08:36:28 TRACE: New switches: map[x3000c0w31:{ Xname: x3000c0w31, Model: , Address: 10.254.0.8, SNMP User: testuser, SNMP Auth Password: <REDACTED>, SNMP Auth Protocol: MD5, SNMP Priv Password: <REDACTED>, SNMP Priv Protocol: DES }]
cray-reds-1    | 2026/09/05 08:36:28 TRACE: Checking if switch x3000c0w31 in new
cray-reds-1    | 2026/09/05 08:36:28 TRACE: No switches changes, not calling callbacks
cray-reds-1    | 2026/09/05 08:36:58 TRACE: Getting list of new management nodes
cray-reds-1    | 2026/09/05 08:36:58 TRACE: GET from http://cray-sls:8376/v1/search/hardware?type=comptype_node&class=River&extra_properties.Role=Management
cray-reds-1    | 2026/09/05 08:36:58 TRACE: Getting list of new switches
cray-reds-1    | 2026/09/05 08:36:58 TRACE: GET from http://cray-sls:8376/v1/search/hardware?type=comptype_mgmt_switch
cray-reds-1    | 2026/09/05 08:36:58 TRACE: GET from http://cray-sls:8376/v1/search/hardware?type=comptype_hl_switch
cray-reds-1    | 2026/09/05 08:36:58 TRACE: GET from http://cray-sls:8376/v1/search/hardware?type=comptype_cdu_mgmt_switch
cray-reds-1    | 2026/09/05 08:36:58 TRACE: Switches is map[x3000c0w31:{ Xname: x3000c0w31, Model: , Address: 10.254.0.8, SNMP User: testuser, SNMP Auth Password: <REDACTED>, SNMP Auth Protocol: MD5, SNMP Priv Password: <REDACTED>, SNMP Priv Protocol: DES }]
cray-reds-1    | 2026/09/05 08:36:58 TRACE: New switches: map[x3000c0w31:{ Xname: x3000c0w31, Model: , Address: 10.254.0.8, SNMP User: testuser, SNMP Auth Password: <REDACTED>, SNMP Auth Protocol: MD5, SNMP Priv Password: <REDACTED>, SNMP Priv Protocol: DES }]
cray-reds-1    | 2026/09/05 08:36:58 TRACE: Checking if switch x3000c0w31 in new
cray-reds-1    | 2026/09/05 08:36:58 TRACE: No switches changes, not calling callbacks
cray-reds-1    | 2026/09/05 08:37:28 TRACE: Getting list of new switches
cray-reds-1    | 2026/09/05 08:37:28 TRACE: GET from http://cray-sls:8376/v1/search/hardware?type=comptype_mgmt_switch
cray-reds-1    | 2026/09/05 08:37:28 TRACE: Getting list of new management nodes
cray-reds-1    | 2026/09/05 08:37:28 TRACE: GET from http://cray-sls:8376/v1/search/hardware?type=comptype_node&class=River&extra_properties.Role=Management
cray-reds-1    | 2026/09/05 08:37:28 TRACE: GET from http://cray-sls:8376/v1/search/hardware?type=comptype_hl_switch
cray-reds-1    | 2026/09/05 08:37:28 TRACE: GET from http://cray-sls:8376/v1/search/hardware?type=comptype_cdu_mgmt_switch
cray-reds-1    | 2026/09/05 08:37:28 TRACE: Switches is map[x3000c0w31:{ Xname: x3000c0w31, Model: , Address: 10.254.0.8, SNMP User: testuser, SNMP Auth Password: <REDACTED>, SNMP Auth Protocol: MD5, SNMP Priv Password: <REDACTED>, SNMP Priv Protocol: DES }]
cray-reds-1    | 2026/09/05 08:37:28 TRACE: New switches: map[x3000c0w31:{ Xname: x3000c0w31, Model: , Address: 10.254.0.8, SNMP User: testuser, SNMP Auth Password: <REDACTED>, SNMP Auth Protocol: MD5, SNMP Priv Password: <REDACTED>, SNMP Priv Protocol: DES }]
cray-reds-1    | 2026/09/05 08:37:28 TRACE: Checking if switch x3000c0w31 in new
cray-reds-1    | 2026/09/05 08:37:28 TRACE: No switches changes, not calling callbacks
cray-reds-1    | 2026/09/05 08:37:58 TRACE: Getting list of new management nodes
cray-reds-1    | 2026/09/05 08:37:58 TRACE: GET from http://cray-sls:8376/v1/search/hardware?type=comptype_node&class=River&extra_properties.Role=Management
cray-reds-1    | 2026/09/05 08:37:58 TRACE: Getting list of new switches
cray-reds-1    | 2026/09/05 08:37:58 TRACE: GET from http://cray-sls:8376/v1/search/hardware?type=comptype_mgmt_switch
cray-reds-1    | 2026/09/05 08:37:58 TRACE: GET from http://cray-sls:8376/v1/search/hardware?type=comptype_hl_switch
cray-reds-1    | 2026/09/05 08:37:58 TRACE: GET from http://cray-sls:8376/v1/search/hardware?type=comptype_cdu_mgmt_switch
cray-reds-1    | 2026/09/05 08:37:58 TRACE: Switches is map[x3000c0w31:{ Xname: x3000c0w31, Model: , Address: 10.254.0.8, SNMP User: testuser, SNMP Auth Password: <REDACTED>, SNMP Auth Protocol: MD5, SNMP Priv Password: <REDACTED>, SNMP Priv Protocol: DES }]
cray-reds-1    | 2026/09/05 08:37:58 TRACE: New switches: map[x3000c0w31:{ Xname: x3000c0w31, Model: , Address: 10.254.0.8, SNMP User: testuser, SNMP Auth Password: <REDACTED>, SNMP Auth Protocol: MD5, SNMP Priv Password: <REDACTED>, SNMP Priv Protocol: DES }]
cray-reds-1    | 2026/09/05 08:37:58 TRACE: Checking if switch x3000c0w31 in new
cray-reds-1    | 2026/09/05 08:37:58 TRACE: No switches changes, not calling callbacks
cray-reds-1    | 2026/09/05 08:38:28 TRACE: Getting list of new management nodes
cray-reds-1    | 2026/09/05 08:38:28 TRACE: GET from http://cray-sls:8376/v1/search/hardware?type=comptype_node&class=River&extra_properties.Role=Management
cray-reds-1    | 2026/09/05 08:38:28 TRACE: Getting list of new switches
cray-reds-1    | 2026/09/05 08:38:28 TRACE: GET from http://cray-sls:8376/v1/search/hardware?type=comptype_mgmt_switch
cray-reds-1    | 2026/09/05 08:38:28 TRACE: GET from http://cray-sls:8376/v1/search/hardware?type=comptype_hl_switch
cray-reds-1    | 2026/09/05 08:38:28 TRACE: GET from http://cray-sls:8376/v1/search/hardware?type=comptype_cdu_mgmt_switch
cray-reds-1    | 2026/09/05 08:38:28 TRACE: Switches is map[x3000c0w31:{ Xname: x3000c0w31, Model: , Address: 10.254.0.8, SNMP User: testuser, SNMP Auth Password: <REDACTED>, SNMP Auth Protocol: MD5, SNMP Priv Password: <REDACTED>, SNMP Priv Protocol: DES }]
cray-reds-1    | 2026/09/05 08:38:28 TRACE: New switches: map[x3000c0w31:{ Xname: x3000c0w31, Model: , Address: 10.254.0.8, SNMP User: testuser, SNMP Auth Password: <REDACTED>, SNMP Auth Protocol: MD5, SNMP Priv Password: <REDACTED>, SNMP Priv Protocol: DES }]
cray-reds-1    | 2026/09/05 08:38:28 TRACE: Checking if switch x3000c0w31 in new
cray-reds-1    | 2026/09/05 08:38:28 TRACE: No switches changes, not calling callbacks
cray-reds-1    | 2026/09/05 08:38:58 TRACE: Getting list of new switches
cray-reds-1    | 2026/09/05 08:38:58 TRACE: GET from http://cray-sls:8376/v1/search/hardware?type=comptype_mgmt_switch
cray-reds-1    | 2026/09/05 08:38:58 TRACE: Getting list of new management nodes
cray-reds-1    | 2026/09/05 08:38:58 TRACE: GET from http://cray-sls:8376/v1/search/hardware?type=comptype_node&class=River&extra_properties.Role=Management
cray-reds-1    | 2026/09/05 08:38:58 TRACE: GET from http://cray-sls:8376/v1/search/hardware?type=comptype_hl_switch
cray-reds-1    | 2026/09/05 08:38:58 TRACE: GET from http://cray-sls:8376/v1/search/hardware?type=comptype_cdu_mgmt_switch
cray-reds-1    | 2026/09/05 08:38:58 TRACE: Switches is map[x3000c0w31:{ Xname: x3000c0w31, Model: , Address: 10.254.0.8, SNMP User: testuser, SNMP Auth Password: <REDACTED>, SNMP Auth Protocol: MD5, SNMP Priv Password: <REDACTED>, SNMP Priv Protocol: DES }]
cray-reds-1    | 2026/09/05 08:38:58 TRACE: New switches: map[x3000c0w31:{ Xname: x3000c0w31, Model: , Address: 10.254.0.8, SNMP User: testuser, SNMP Auth Password: <REDACTED>, SNMP Auth Protocol: MD5, SNMP Priv Password: <REDACTED>, SNMP Priv Protocol: DES }]
cray-reds-1    | 2026/09/05 08:38:58 TRACE: Checking if switch x3000c0w31 in new
cray-reds-1    | 2026/09/05 08:38:58 TRACE: No switches changes, not calling callbacks
cray-reds-1    | 2026/09/05 08:39:28 TRACE: Getting list of new management nodes
cray-reds-1    | 2026/09/05 08:39:28 TRACE: GET from http://cray-sls:8376/v1/search/hardware?type=comptype_node&class=River&extra_properties.Role=Management
cray-reds-1    | 2026/09/05 08:39:28 TRACE: Getting list of new switches
cray-reds-1    | 2026/09/05 08:39:28 TRACE: GET from http://cray-sls:8376/v1/search/hardware?type=comptype_mgmt_switch
cray-reds-1    | 2026/09/05 08:39:28 TRACE: GET from http://cray-sls:8376/v1/search/hardware?type=comptype_hl_switch
cray-reds-1    | 2026/09/05 08:39:28 TRACE: GET from http://cray-sls:8376/v1/search/hardware?type=comptype_cdu_mgmt_switch
cray-reds-1    | 2026/09/05 08:39:28 TRACE: Switches is map[x3000c0w31:{ Xname: x3000c0w31, Model: , Address: 10.254.0.8, SNMP User: testuser, SNMP Auth Password: <REDACTED>, SNMP Auth Protocol: MD5, SNMP Priv Password: <REDACTED>, SNMP Priv Protocol: DES }]
cray-reds-1    | 2026/09/05 08:39:28 TRACE: New switches: map[x3000c0w31:{ Xname: x3000c0w31, Model: , Address: 10.254.0.8, SNMP User: testuser, SNMP Auth Password: <REDACTED>, SNMP Auth Protocol: MD5, SNMP Priv Password: <REDACTED>, SNMP Priv Protocol: DES }]
cray-reds-1    | 2026/09/05 08:39:28 TRACE: Checking if switch x3000c0w31 in new
cray-reds-1    | 2026/09/05 08:39:28 TRACE: No switches changes, not calling callbacks
cray-reds-1    | 2026/09/05 08:39:58 TRACE: Getting list of new management nodes
cray-reds-1    | 2026/09/05 08:39:58 TRACE: GET from http://cray-sls:8376/v1/search/hardware?type=comptype_node&class=River&extra_properties.Role=Management
cray-reds-1    | 2026/09/05 08:39:58 TRACE: Getting list of new switches
cray-reds-1    | 2026/09/05 08:39:58 TRACE: GET from http://cray-sls:8376/v1/search/hardware?type=comptype_mgmt_switch
cray-reds-1    | 2026/09/05 08:39:58 TRACE: GET from http://cray-sls:8376/v1/search/hardware?type=comptype_hl_switch
cray-reds-1    | 2026/09/05 08:39:58 TRACE: GET from http://cray-sls:8376/v1/search/hardware?type=comptype_cdu_mgmt_switch
cray-reds-1    | 2026/09/05 08:39:58 TRACE: Switches is map[x3000c0w31:{ Xname: x3000c0w31, Model: , Address: 10.254.0.8, SNMP User: testuser, SNMP Auth Password: <REDACTED>, SNMP Auth Protocol: MD5, SNMP Priv Password: <REDACTED>, SNMP Priv Protocol: DES }]
cray-reds-1    | 2026/09/05 08:39:58 TRACE: New switches: map[x3000c0w31:{ Xname: x3000c0w31, Model: , Address: 10.254.0.8, SNMP User: testuser, SNMP Auth Password: <REDACTED>, SNMP Auth Protocol: MD5, SNMP Priv Password: <REDACTED>, SNMP Priv Protocol: DES }]
cray-reds-1    | 2026/09/05 08:39:58 TRACE: Checking if switch x3000c0w31 in new
cray-reds-1    | 2026/09/05 08:39:58 TRACE: No switches changes, not calling callbacks
cray-reds-1    | 2026/09/05 08:40:28 TRACE: Getting list of new switches
cray-reds-1    | 2026/09/05 08:40:28 TRACE: Getting list of new management nodes
cray-reds-1    | 2026/09/05 08:40:28 TRACE: GET from http://cray-sls:8376/v1/search/hardware?type=comptype_mgmt_switch
cray-reds-1    | 2026/09/05 08:40:28 TRACE: GET from http://cray-sls:8376/v1/search/hardware?type=comptype_node&class=River&extra_properties.Role=Management
cray-reds-1    | 2026/09/05 08:40:28 TRACE: GET from http://cray-sls:8376/v1/search/hardware?type=comptype_hl_switch
cray-reds-1    | 2026/09/05 08:40:28 TRACE: GET from http://cray-sls:8376/v1/search/hardware?type=comptype_cdu_mgmt_switch
cray-reds-1    | 2026/09/05 08:40:28 TRACE: Switches is map[x3000c0w31:{ Xname: x3000c0w31, Model: , Address: 10.254.0.8, SNMP User: testuser, SNMP Auth Password: <REDACTED>, SNMP Auth Protocol: MD5, SNMP Priv Password: <REDACTED>, SNMP Priv Protocol: DES }]
cray-reds-1    | 2026/09/05 08:40:28 TRACE: New switches: map[x3000c0w31:{ Xname: x3000c0w31, Model: , Address: 10.254.0.8, SNMP User: testuser, SNMP Auth Password: <REDACTED>, SNMP Auth Protocol: MD5, SNMP Priv Password: <REDACTED>, SNMP Priv Protocol: DES }]
cray-reds-1    | 2026/09/05 08:40:28 TRACE: Checking if switch x3000c0w31 in new
cray-reds-1    | 2026/09/05 08:40:28 TRACE: No switches changes, not calling callbacks
cray-reds-1    | 2026/09/05 08:40:58 TRACE: Getting list of new switches
cray-reds-1    | 2026/09/05 08:40:58 TRACE: GET from http://cray-sls:8376/v1/search/hardware?type=comptype_mgmt_switch
cray-reds-1    | 2026/09/05 08:40:58 TRACE: Getting list of new management nodes
cray-reds-1    | 2026/09/05 08:40:58 TRACE: GET from http://cray-sls:8376/v1/search/hardware?type=comptype_node&class=River&extra_properties.Role=Management
cray-reds-1    | 2026/09/05 08:40:58 TRACE: GET from http://cray-sls:8376/v1/search/hardware?type=comptype_hl_switch
cray-reds-1    | 2026/09/05 08:40:58 TRACE: GET from http://cray-sls:8376/v1/search/hardware?type=comptype_cdu_mgmt_switch
cray-reds-1    | 2026/09/05 08:40:58 TRACE: Switches is map[x3000c0w31:{ Xname: x3000c0w31, Model: , Address: 10.254.0.8, SNMP User: testuser, SNMP Auth Password: <REDACTED>, SNMP Auth Protocol: MD5, SNMP Priv Password: <REDACTED>, SNMP Priv Protocol: DES }]
cray-reds-1    | 2026/09/05 08:40:58 TRACE: New switches: map[x3000c0w31:{ Xname: x3000c0w31, Model: , Address: 10.254.0.8, SNMP User: testuser, SNMP Auth Password: <REDACTED>, SNMP Auth Protocol: MD5, SNMP Priv Password: <REDACTED>, SNMP Priv Protocol: DES }]
cray-reds-1    | 2026/09/05 08:40:58 TRACE: Checking if switch x3000c0w31 in new
cray-reds-1    | 2026/09/05 08:40:58 TRACE: No switches changes, not calling callbacks
cray-reds-1    | 2026/09/05 08:41:28 TRACE: Getting list of new management nodes
