time="2026-09-16T08:58:04Z" level=warning msg="/home/runner/work/hms-nightly-integration/hms-nightly-integration/hms-simulation-environment/docker-compose.yaml: the attribute `version` is obsolete, it will be ignored, please remove it to avoid potential confusion"
time="2026-09-16T08:58:04Z" level=warning msg="/home/runner/work/hms-nightly-integration/hms-nightly-integration/hms-simulation-environment/docker-compose.hardware.yaml: the attribute `version` is obsolete, it will be ignored, please remove it to avoid potential confusion"
cray-reds-vault-loader-1  | Connecting to Vault...
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.31 - - [16/Sep/2026 08:33:55] "GET /redfish/v1/EventService/Subscriptions/1 HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.31 - - [16/Sep/2026 08:33:55] "GET /redfish/v1/Registries/iLO HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:root:SubscriptionAPI init called
x3000c0s5b0-1             | INFO:root:SubscriptionAPI GET called
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.31 - - [16/Sep/2026 08:33:55] "GET /redfish/v1/EventService/Subscriptions/2 HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.31 - - [16/Sep/2026 08:33:55] "GET /redfish/v1/Registries/iLO HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.26 - - [16/Sep/2026 08:34:01] "GET /redfish/v1/Systems/1 HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.26 - - [16/Sep/2026 08:34:01] "GET /redfish/v1/Managers/1 HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.26 - - [16/Sep/2026 08:34:31] "GET /redfish/v1/Managers/1 HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.26 - - [16/Sep/2026 08:34:31] "GET /redfish/v1/Systems/1 HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.26 - - [16/Sep/2026 08:35:01] "GET /redfish/v1/Managers/1 HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.26 - - [16/Sep/2026 08:35:01] "GET /redfish/v1/Systems/1 HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.26 - - [16/Sep/2026 08:35:31] "GET /redfish/v1/Systems/1 HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.26 - - [16/Sep/2026 08:35:31] "GET /redfish/v1/Managers/1 HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:root:SubscriptionCollectionAPI init called
x3000c0s5b0-1             | INFO:root:SubscriptionCollectionAPI GET called
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.31 - - [16/Sep/2026 08:35:35] "GET /redfish/v1/EventService/Subscriptions HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:root:SubscriptionAPI init called
x3000c0s5b0-1             | INFO:root:SubscriptionAPI GET called
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.31 - - [16/Sep/2026 08:35:35] "GET /redfish/v1/EventService/Subscriptions/1 HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.31 - - [16/Sep/2026 08:35:35] "GET /redfish/v1/Registries/iLO HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:root:SubscriptionCollectionAPI init called
x3000c0s5b0-1             | INFO:root:SubscriptionCollectionAPI GET called
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.31 - - [16/Sep/2026 08:35:35] "GET /redfish/v1/EventService/Subscriptions HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:root:SubscriptionAPI init called
x3000c0s5b0-1             | INFO:root:SubscriptionAPI GET called
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.31 - - [16/Sep/2026 08:35:35] "GET /redfish/v1/EventService/Subscriptions/1 HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.31 - - [16/Sep/2026 08:35:35] "GET /redfish/v1/Registries/iLO HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:root:SubscriptionAPI init called
x3000c0s5b0-1             | INFO:root:SubscriptionAPI GET called
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.31 - - [16/Sep/2026 08:35:35] "GET /redfish/v1/EventService/Subscriptions/2 HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.31 - - [16/Sep/2026 08:35:35] "GET /redfish/v1/Registries/iLO HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.26 - - [16/Sep/2026 08:36:01] "GET /redfish/v1/Managers/1 HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.26 - - [16/Sep/2026 08:36:01] "GET /redfish/v1/Systems/1 HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.26 - - [16/Sep/2026 08:36:32] "GET /redfish/v1/Managers/1 HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.26 - - [16/Sep/2026 08:36:32] "GET /redfish/v1/Systems/1 HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.26 - - [16/Sep/2026 08:37:02] "GET /redfish/v1/Systems/1 HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.26 - - [16/Sep/2026 08:37:02] "GET /redfish/v1/Managers/1 HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:root:SubscriptionCollectionAPI init called
x3000c0s5b0-1             | INFO:root:SubscriptionCollectionAPI GET called
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.31 - - [16/Sep/2026 08:37:15] "GET /redfish/v1/EventService/Subscriptions HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:root:SubscriptionAPI init called
x3000c0s5b0-1             | INFO:root:SubscriptionAPI GET called
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.31 - - [16/Sep/2026 08:37:15] "GET /redfish/v1/EventService/Subscriptions/1 HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.31 - - [16/Sep/2026 08:37:15] "GET /redfish/v1/Registries/iLO HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:root:SubscriptionCollectionAPI init called
x3000c0s5b0-1             | INFO:root:SubscriptionCollectionAPI GET called
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.31 - - [16/Sep/2026 08:37:15] "GET /redfish/v1/EventService/Subscriptions HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:root:SubscriptionAPI init called
x3000c0s5b0-1             | INFO:root:SubscriptionAPI GET called
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.31 - - [16/Sep/2026 08:37:15] "GET /redfish/v1/EventService/Subscriptions/1 HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.31 - - [16/Sep/2026 08:37:15] "GET /redfish/v1/Registries/iLO HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:root:SubscriptionAPI init called
x3000c0s5b0-1             | INFO:root:SubscriptionAPI GET called
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.31 - - [16/Sep/2026 08:37:15] "GET /redfish/v1/EventService/Subscriptions/2 HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.31 - - [16/Sep/2026 08:37:15] "GET /redfish/v1/Registries/iLO HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.26 - - [16/Sep/2026 08:37:32] "GET /redfish/v1/Managers/1 HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.26 - - [16/Sep/2026 08:37:32] "GET /redfish/v1/Systems/1 HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.26 - - [16/Sep/2026 08:38:02] "GET /redfish/v1/Systems/1 HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.26 - - [16/Sep/2026 08:38:02] "GET /redfish/v1/Managers/1 HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.26 - - [16/Sep/2026 08:38:32] "GET /redfish/v1/Systems/1 HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.26 - - [16/Sep/2026 08:38:32] "GET /redfish/v1/Managers/1 HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:root:SubscriptionCollectionAPI init called
x3000c0s5b0-1             | INFO:root:SubscriptionCollectionAPI GET called
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.31 - - [16/Sep/2026 08:38:55] "GET /redfish/v1/EventService/Subscriptions HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:root:SubscriptionAPI init called
x3000c0s5b0-1             | INFO:root:SubscriptionAPI GET called
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.31 - - [16/Sep/2026 08:38:55] "GET /redfish/v1/EventService/Subscriptions/1 HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.31 - - [16/Sep/2026 08:38:55] "GET /redfish/v1/Registries/iLO HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:root:SubscriptionCollectionAPI init called
x3000c0s5b0-1             | INFO:root:SubscriptionCollectionAPI GET called
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.31 - - [16/Sep/2026 08:38:55] "GET /redfish/v1/EventService/Subscriptions HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:root:SubscriptionAPI init called
x3000c0s5b0-1             | INFO:root:SubscriptionAPI GET called
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.31 - - [16/Sep/2026 08:38:55] "GET /redfish/v1/EventService/Subscriptions/1 HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.31 - - [16/Sep/2026 08:38:55] "GET /redfish/v1/Registries/iLO HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:root:SubscriptionAPI init called
x3000c0s5b0-1             | INFO:root:SubscriptionAPI GET called
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.31 - - [16/Sep/2026 08:38:55] "GET /redfish/v1/EventService/Subscriptions/2 HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.31 - - [16/Sep/2026 08:38:55] "GET /redfish/v1/Registries/iLO HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.26 - - [16/Sep/2026 08:39:02] "GET /redfish/v1/Systems/1 HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.26 - - [16/Sep/2026 08:39:02] "GET /redfish/v1/Managers/1 HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.26 - - [16/Sep/2026 08:39:32] "GET /redfish/v1/Systems/1 HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.26 - - [16/Sep/2026 08:39:32] "GET /redfish/v1/Managers/1 HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.26 - - [16/Sep/2026 08:40:03] "GET /redfish/v1/Managers/1 HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.26 - - [16/Sep/2026 08:40:03] "GET /redfish/v1/Systems/1 HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.26 - - [16/Sep/2026 08:40:33] "GET /redfish/v1/Systems/1 HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.26 - - [16/Sep/2026 08:40:33] "GET /redfish/v1/Managers/1 HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:root:SubscriptionCollectionAPI init called
x3000c0s5b0-1             | INFO:root:SubscriptionCollectionAPI GET called
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.31 - - [16/Sep/2026 08:40:35] "GET /redfish/v1/EventService/Subscriptions HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:root:SubscriptionAPI init called
x3000c0s5b0-1             | INFO:root:SubscriptionAPI GET called
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.31 - - [16/Sep/2026 08:40:35] "GET /redfish/v1/EventService/Subscriptions/1 HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.31 - - [16/Sep/2026 08:40:35] "GET /redfish/v1/Registries/iLO HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:root:SubscriptionCollectionAPI init called
x3000c0s5b0-1             | INFO:root:SubscriptionCollectionAPI GET called
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.31 - - [16/Sep/2026 08:40:35] "GET /redfish/v1/EventService/Subscriptions HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:root:SubscriptionAPI init called
x3000c0s5b0-1             | INFO:root:SubscriptionAPI GET called
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.31 - - [16/Sep/2026 08:40:35] "GET /redfish/v1/EventService/Subscriptions/1 HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.31 - - [16/Sep/2026 08:40:35] "GET /redfish/v1/Registries/iLO HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:root:SubscriptionAPI init called
x3000c0s5b0-1             | INFO:root:SubscriptionAPI GET called
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.31 - - [16/Sep/2026 08:40:35] "GET /redfish/v1/EventService/Subscriptions/2 HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.31 - - [16/Sep/2026 08:40:35] "GET /redfish/v1/Registries/iLO HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.26 - - [16/Sep/2026 08:41:03] "GET /redfish/v1/Managers/1 HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.26 - - [16/Sep/2026 08:41:03] "GET /redfish/v1/Systems/1 HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.26 - - [16/Sep/2026 08:41:33] "GET /redfish/v1/Systems/1 HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.26 - - [16/Sep/2026 08:41:33] "GET /redfish/v1/Managers/1 HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.26 - - [16/Sep/2026 08:42:03] "GET /redfish/v1/Systems/1 HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.26 - - [16/Sep/2026 08:42:03] "GET /redfish/v1/Managers/1 HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:root:SubscriptionCollectionAPI init called
x3000c0s5b0-1             | INFO:root:SubscriptionCollectionAPI GET called
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.31 - - [16/Sep/2026 08:42:15] "GET /redfish/v1/EventService/Subscriptions HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:root:SubscriptionAPI init called
x3000c0s5b0-1             | INFO:root:SubscriptionAPI GET called
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.31 - - [16/Sep/2026 08:42:15] "GET /redfish/v1/EventService/Subscriptions/1 HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.31 - - [16/Sep/2026 08:42:15] "GET /redfish/v1/Registries/iLO HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:root:SubscriptionCollectionAPI init called
x3000c0s5b0-1             | INFO:root:SubscriptionCollectionAPI GET called
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.31 - - [16/Sep/2026 08:42:15] "GET /redfish/v1/EventService/Subscriptions HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:root:SubscriptionAPI init called
x3000c0s5b0-1             | INFO:root:SubscriptionAPI GET called
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.31 - - [16/Sep/2026 08:42:15] "GET /redfish/v1/EventService/Subscriptions/1 HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.31 - - [16/Sep/2026 08:42:15] "GET /redfish/v1/Registries/iLO HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:root:SubscriptionAPI init called
x3000c0s5b0-1             | INFO:root:SubscriptionAPI GET called
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.31 - - [16/Sep/2026 08:42:15] "GET /redfish/v1/EventService/Subscriptions/2 HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.31 - - [16/Sep/2026 08:42:15] "GET /redfish/v1/Registries/iLO HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.26 - - [16/Sep/2026 08:42:33] "GET /redfish/v1/Systems/1 HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.26 - - [16/Sep/2026 08:42:33] "GET /redfish/v1/Managers/1 HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.26 - - [16/Sep/2026 08:43:03] "GET /redfish/v1/Managers/1 HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.26 - - [16/Sep/2026 08:43:03] "GET /redfish/v1/Systems/1 HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.26 - - [16/Sep/2026 08:43:34] "GET /redfish/v1/Systems/1 HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.26 - - [16/Sep/2026 08:43:34] "GET /redfish/v1/Managers/1 HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:root:SubscriptionCollectionAPI init called
x3000c0s5b0-1             | INFO:root:SubscriptionCollectionAPI GET called
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.31 - - [16/Sep/2026 08:43:55] "GET /redfish/v1/EventService/Subscriptions HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:root:SubscriptionAPI init called
x3000c0s5b0-1             | INFO:root:SubscriptionAPI GET called
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.31 - - [16/Sep/2026 08:43:55] "GET /redfish/v1/EventService/Subscriptions/1 HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.31 - - [16/Sep/2026 08:43:55] "GET /redfish/v1/Registries/iLO HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:root:SubscriptionCollectionAPI init called
x3000c0s5b0-1             | INFO:root:SubscriptionCollectionAPI GET called
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.31 - - [16/Sep/2026 08:43:55] "GET /redfish/v1/EventService/Subscriptions HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:root:SubscriptionAPI init called
x3000c0s5b0-1             | INFO:root:SubscriptionAPI GET called
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.31 - - [16/Sep/2026 08:43:55] "GET /redfish/v1/EventService/Subscriptions/1 HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.31 - - [16/Sep/2026 08:43:55] "GET /redfish/v1/Registries/iLO HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:root:SubscriptionAPI init called
x3000c0s5b0-1             | INFO:root:SubscriptionAPI GET called
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.31 - - [16/Sep/2026 08:43:55] "GET /redfish/v1/EventService/Subscriptions/2 HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.31 - - [16/Sep/2026 08:43:55] "GET /redfish/v1/Registries/iLO HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.26 - - [16/Sep/2026 08:44:04] "GET /redfish/v1/Systems/1 HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.26 - - [16/Sep/2026 08:44:04] "GET /redfish/v1/Managers/1 HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.26 - - [16/Sep/2026 08:44:34] "GET /redfish/v1/Systems/1 HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.26 - - [16/Sep/2026 08:44:34] "GET /redfish/v1/Managers/1 HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.26 - - [16/Sep/2026 08:45:04] "GET /redfish/v1/Systems/1 HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.26 - - [16/Sep/2026 08:45:04] "GET /redfish/v1/Managers/1 HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.26 - - [16/Sep/2026 08:45:34] "GET /redfish/v1/Managers/1 HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.26 - - [16/Sep/2026 08:45:34] "GET /redfish/v1/Systems/1 HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:root:SubscriptionCollectionAPI init called
x3000c0s5b0-1             | INFO:root:SubscriptionCollectionAPI GET called
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.31 - - [16/Sep/2026 08:45:35] "GET /redfish/v1/EventService/Subscriptions HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:root:SubscriptionAPI init called
x3000c0s5b0-1             | INFO:root:SubscriptionAPI GET called
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.31 - - [16/Sep/2026 08:45:35] "GET /redfish/v1/EventService/Subscriptions/1 HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.31 - - [16/Sep/2026 08:45:35] "GET /redfish/v1/Registries/iLO HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:root:SubscriptionCollectionAPI init called
x3000c0s5b0-1             | INFO:root:SubscriptionCollectionAPI GET called
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.31 - - [16/Sep/2026 08:45:35] "GET /redfish/v1/EventService/Subscriptions HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:root:SubscriptionAPI init called
x3000c0s5b0-1             | INFO:root:SubscriptionAPI GET called
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.31 - - [16/Sep/2026 08:45:35] "GET /redfish/v1/EventService/Subscriptions/1 HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.31 - - [16/Sep/2026 08:45:35] "GET /redfish/v1/Registries/iLO HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:root:SubscriptionAPI init called
x3000c0s5b0-1             | INFO:root:SubscriptionAPI GET called
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.31 - - [16/Sep/2026 08:45:35] "GET /redfish/v1/EventService/Subscriptions/2 HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.31 - - [16/Sep/2026 08:45:35] "GET /redfish/v1/Registries/iLO HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.26 - - [16/Sep/2026 08:46:04] "GET /redfish/v1/Managers/1 HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.26 - - [16/Sep/2026 08:46:04] "GET /redfish/v1/Systems/1 HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.26 - - [16/Sep/2026 08:46:34] "GET /redfish/v1/Managers/1 HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.26 - - [16/Sep/2026 08:46:34] "GET /redfish/v1/Systems/1 HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.26 - - [16/Sep/2026 08:47:05] "GET /redfish/v1/Systems/1 HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.26 - - [16/Sep/2026 08:47:05] "GET /redfish/v1/Managers/1 HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:root:SubscriptionCollectionAPI init called
x3000c0s5b0-1             | INFO:root:SubscriptionCollectionAPI GET called
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.31 - - [16/Sep/2026 08:47:15] "GET /redfish/v1/EventService/Subscriptions HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:root:SubscriptionAPI init called
x3000c0s5b0-1             | INFO:root:SubscriptionAPI GET called
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.31 - - [16/Sep/2026 08:47:15] "GET /redfish/v1/EventService/Subscriptions/1 HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.31 - - [16/Sep/2026 08:47:15] "GET /redfish/v1/Registries/iLO HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:root:SubscriptionCollectionAPI init called
x3000c0s5b0-1             | INFO:root:SubscriptionCollectionAPI GET called
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.31 - - [16/Sep/2026 08:47:15] "GET /redfish/v1/EventService/Subscriptions HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:root:SubscriptionAPI init called
x3000c0s5b0-1             | INFO:root:SubscriptionAPI GET called
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.31 - - [16/Sep/2026 08:47:15] "GET /redfish/v1/EventService/Subscriptions/1 HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.31 - - [16/Sep/2026 08:47:15] "GET /redfish/v1/Registries/iLO HTTP/1.1" 200 -
x3000c0s5b0-1             | INFO:root:SubscriptionAPI init called
x3000c0s5b0-1             | INFO:root:SubscriptionAPI GET called
x3000c0s5b0-1             | INFO:werkzeug:172.18.0.31 - - [16/Sep/2026 08:47:15] "GET /redfish/v1/EventService/Subscriptions/2 HTTP/1.1" 200 -
